var	exp	num_vo	type_vo	pap	model_time	zond_num	latitude	longitude	altitude	pitch_ange	yaw_angle	roll_angle	pitch_vel	yaw_vel	roll_vel	X	Y	Z	Vx	Vy	Vz	Ax	Ay	Az
1	1	2	-1	-1	11.766555	-1	1.007737452178439	0.7944216262753911	10000.03349924739	0	0	0	0	0	0	2394989.912091542	2438606.877098504	5378739.831026205	258.6035897070305	-66.03991556549727	-84.63399381813255	-0.00459986185585342	-0.004647106143038262	-0.01042913918238858
1	1	1	-1	-1	11.867982	-1	0.9941416491116485	0.760215460060385	10000.01675507985	0	0	0	0	0	0	2530004.278869641	2405684.023477694	5331863.023607302	257.2041781969892	-47.8344784089012	-99.78914439767996	-0.004860959138651987	-0.003919071512215926	-0.01065062257611143
1	1	2	-1	-1	11.867982	-1	1.00773493581893	0.7944147781592086	10000.0336907031	0	0	0	0	0	0	2395016.141406271	2438600.178795944	5378731.246691661	258.6031233540343	-66.04038467341749	-84.63505272447533	-0.004598597751634452	-0.004632669825986536	-0.01043630807152041
1	1	1	-1	-1	11.969409	-1	0.9941387441406353	0.7602093039072882	10000.01692400221	0	0	0	0	0	0	2530030.366292177	2405679.171749346	5331852.902237573	257.2036851696139	-47.83487494023073	-99.79022510052621	-0.004860842103094514	-0.003900895432504276	-0.01065900793124582
1	1	2	-1	-1	11.969409	-1	1.007732419438156	0.7944079300975221	10000.03400818817	0	0	0	0	0	0	2395042.370720998	2438593.480493382	5378722.662357117	258.6026570010381	-66.0408537813377	-84.63611163081811	-0.004597333647415484	-0.004618233508934809	-0.01044347696065223
1	1	1	-1	-1	12.070863	-1	0.9941358383770754	0.7602031461731642	10000.01699207257	0	0	0	0	0	0	2530056.460569661	2405674.31865801	5331842.777976947	257.2031920234845	-47.83526838432952	-99.79130755113246	-0.004860773657746708	-0.003883318010123995	-0.01066704411258339
1	1	2	-1	-1	12.070863	-1	1.007729902366011	0.7944010802676879	10000.03422504477	0	0	0	0	0	0	2395068.60693333	2438586.780322963	5378714.075544838	258.6021907456317	-66.04132051334852	-84.63717205076971	-0.004596110774860328	-0.004604474151201865	-0.01045028425337569
1	1	1	-1	-1	12.17229	-1	0.9941329333686153	0.7601969901339174	10000.01708822884	0	0	0	0	0	0	2530082.547864012	2405669.466827391	5331832.656325857	257.2026990139869	-47.83566034578622	-99.79239034380102	-0.00486072621448925	-0.003866005720702073	-0.01067492649641713
1	1	2	-1	-1	12.17229	-1	1.007727385942367	0.7943942323154329	10000.03447000962	0	0	0	0	0	0	2395094.836126864	2438580.081899084	5378705.490934659	258.6017247100053	-66.04178604186515	-84.63823272009643	-0.00459490616762539	-0.004591012274032539	-0.01045693285407887
1	1	1	-1	-1	12.273717	-1	0.9941300283421352	0.7601908341504797	10000.01724031381	0	0	0	0	0	0	2530108.635130697	2405664.614974936	5331822.534613928	257.2022060089009	-47.8360513693778	-99.79347356586143	-0.004860671170978958	-0.00384888562471345	-0.01068273402559592
1	1	2	-1	-1	12.273717	-1	1.00772486949736	0.7943873844177993	10000.03477093671	0	0	0	0	0	0	2395121.065294255	2438573.383449201	5378696.906264894	258.6012587392623	-66.04225084985117	-84.63929374546628	-0.004593711152623728	-0.004577760088813889	-0.01046347807555931
1	1	1	-1	-1	12.375144	-1	0.9941271232962994	0.7601846782249626	10000.01728865784	0	0	0	0	0	0	2530134.722306729	2405659.763050931	5331812.412702655	257.20171301827	-47.83643932000489	-99.7945581948469	-0.004860591224839846	-0.003832395260634495	-0.0106902962895542
1	1	2	-1	-1	12.375144	-1	1.007722353030767	0.7943805365750735	10000.03496831842	0	0	0	0	0	0	2395147.294375988	2438566.684914122	5378688.321399894	258.6007929811132	-66.04271329698069	-84.64035593743024	-0.004592547567079747	-0.00456519497031898	-0.01046968456957002
1	1	1	-1	-1	12.476571	-1	0.9941242182330308	0.760178522354326	10000.01746306755	0	0	0	0	0	0	2530160.809482762	2405654.911126926	5331802.290791382	257.2012200276391	-47.83682727063196	-99.79564282383237	-0.004860511278700733	-0.00381590489655554	-0.01069785855351247
1	1	2	-1	-1	12.476571	-1	1.007719836542909	0.7943736887868423	10000.03529172856	0	0	0	0	0	0	2395173.52345772	2438559.986379043	5378679.736534894	258.600327222964	-66.0431757441102	-84.64141812939421	-0.004591383981535764	-0.004552629851824072	-0.01047589106358073
1	1	1	-1	-1	12.578025	-1	0.9941213123767948	0.760172364903363	10000.01751366537	0	0	0	0	0	0	2530186.903504632	2405650.057834313	5331792.16596844	257.2007269149684	-47.83721214968828	-99.79672920349871	-0.004860455587123396	-0.003800068243814469	-0.01070512556510192
1	1	2	-1	-1	12.578025	-1	1.007717319363448	0.7943668392307993	10000.03549158387	0	0	0	0	0	0	2395199.75942855	2438553.285968743	5378671.149171927	258.5998615532395	-66.0436359225771	-84.6424817881757	-0.004590327696270322	-0.004540693628297468	-0.01048177543836017
1	1	1	-1	-1	12.679452	-1	0.9941184072758019	0.7601662091470144	10000.01761529222	0	0	0	0	0	0	2530212.990552489	2405645.205810188	5331782.043774821	257.2002339362904	-47.83759597324231	-99.79781573291771	-0.004860407197869681	-0.003784433364768485	-0.0107123014049251
1	1	2	-1	-1	12.679452	-1	1.007714802832486	0.7943599915523017	10000.03574247006	0	0	0	0	0	0	2395225.988389237	2438546.587313991	5378662.564030478	258.5993960712083	-66.04409526057856	-84.64354551933502	-0.004589303996175377	-0.004528950377000889	-0.01048756105236309
1	1	1	-1	-1	12.780879	-1	0.9941155021565381	0.7601600534468713	10000.01775166392	0	0	0	0	0	0	2530239.077564326	2405640.353758208	5331771.921501724	257.1997409630175	-47.83797868608595	-99.79890276834851	-0.004860353435108932	-0.003769005475210566	-0.01071937356807512
1	1	2	-1	-1	12.780879	-1	1.007712286280071	0.7943531439285423	10000.03602815792	0	0	0	0	0	0	2395252.217315923	2438539.888625816	5378653.978811236	258.5989306612316	-66.04455378145624	-84.64460965335086	-0.004588299984780392	-0.004517426536144032	-0.01049322121554149
1	1	1	-1	-1	12.882306	-1	0.9941125970179256	0.7601538978046374	10000.01780546363	0	0	0	0	0	0	2530265.164493871	2405635.501642589	5331761.799047053	257.1992480020935	-47.83835886133463	-99.79999095984397	-0.004860287395714413	-0.00375405048614826	-0.01072620886533122
1	1	2	-1	-1	12.882306	-1	1.007709769705958	0.7943462963598337	10000.03623145074	0	0	0	0	0	0	2395278.446164934	2438533.18986128	5378645.393414265	258.5984654158746	-66.04501043548439	-84.64567470775661	-0.004587340955360369	-0.00450640397342771	-0.01049859476630475
1	1	1	-1	-1	12.98376	-1	0.9941096910885234	0.760147740578663	10000.01798539329	0	0	0	0	0	0	2530291.258367791	2405630.648235329	5331751.67389777	257.1987549099427	-47.83873913778645	-99.80107944101741	-0.004860221338740121	-0.003739091516048313	-0.01073304598215239
1	1	2	-1	-1	12.98376	-1	1.007707252440658	0.7943394470228086	10000.03656087723	0	0	0	0	0	0	2395304.681996098	2438526.489313525	5378636.805731848	258.5980000466686	-66.04546721107444	-84.64674004568124	-0.00458638167064546	-0.004495378476490782	-0.01050396974751425
1	1	1	-1	-1	13.085187	-1	0.9941067859124323	0.7601415850503281	10000.0180184301	0	0	0	0	0	0	2530317.345189691	2405625.796037262	5331741.551205208	257.1982619633164	-47.83911615385582	-99.80216908596555	-0.004860152919151471	-0.003724687343295428	-0.01073966621736337
1	1	2	-1	-1	13.085187	-1	1.007704735823361	0.794332599563938	10000.03674361669	0	0	0	0	0	0	2395330.91074355	2438519.790449684	5378628.220102096	258.5975350039915	-66.04592159161385	-84.64780623180792	-0.004585468667480102	-0.00448511238241109	-0.01050911330929576
1	1	1	-1	-1	13.186614	-1	0.9941038807184124	0.7601354295776575	10000.0181254996	0	0	0	0	0	0	2530343.43199107	2405620.943823477	5331731.428467293	257.1977690194158	-47.8394925676611	-99.80325900799906	-0.004860084045803998	-0.00371038817784254	-0.01074624545327148
1	1	2	-1	-1	13.186614	-1	1.007702219184677	0.7943257521597197	10000.03700040653	0	0	0	0	0	0	2395357.139471641	2438513.09156691	5378619.634427967	258.5970699999532	-66.04637553873668	-84.64887263368524	-0.004584564438733092	-0.004474990501071122	-0.01051421302611192
1	1	1	-1	-1	13.288041	-1	0.9941009755058442	0.7601292741616305	10000.01824612916	0	0	0	0	0	0	2530369.518748077	2405616.091576022	5331721.305631173	257.1972760808484	-47.83986773419105	-99.8043495021511	-0.004860011654349954	-0.003696313772889039	-0.01075270718423409
1	1	2	-1	-1	13.288041	-1	1.00769970252443	0.7943189048103804	10000.03727084026	0	0	0	0	0	0	2395383.368157888	2438506.392643425	5378611.048657772	258.5966050721287	-66.04682860466691	-84.64993946580648	-0.004583686671382202	-0.00446506372702025	-0.01051915772846552
1	1	1	-1	-1	13.389468	-1	0.9940980702739832	0.7601231188034238	10000.01830536127	0	0	0	0	0	0	2530395.605431152	2405611.239272465	5331711.182631417	257.1967831511677	-47.84024082244247	-99.80544094959845	-0.004859933400833839	-0.003682613876203304	-0.01075897312201366
1	1	2	-1	-1	13.389468	-1	1.007697185842419	0.7943120575161776	10000.03748003673	0	0	0	0	0	0	2395409.596774413	2438499.693652106	5378602.462727509	258.5961402712958	-66.04728020230573	-84.6510070148238	-0.004582852995460416	-0.004455462051432265	-0.01052384413722211
1	1	1	-1	-1	13.490922	-1	0.9940951642513086	0.7601169618615496	10000.0184907224	0	0	0	0	0	0	2530421.699058536	2405606.385677218	5331701.056936905	257.1962900902685	-47.84061401001048	-99.80653268759055	-0.004859855126486534	-0.003668910332587161	-0.01076524072779406
1	1	2	-1	-1	13.490922	-1	1.007694668469193	0.7943052084537295	10000.0378153678	0	0	0	0	0	0	2395435.832373029	2438492.992877507	5378593.874511661	258.5956753467323	-66.04773192016042	-84.65207484802406	-0.004582019097613011	-0.004445857819865687	-0.01052853179350684
1	1	1	-1	-1	13.592349	-1	0.9940922589815403	0.7601108066179192	10000.01850622986	0	0	0	0	0	0	2530447.785624921	2405601.533285906	5331690.933678512	257.1957971702809	-47.84098396980085	-99.8076255758303	-0.004859845110243546	-0.00365580878724665	-0.01077125887869277
1	1	2	-1	-1	13.592349	-1	1.007692151743782	0.7942983612696437	10000.03798108175	0	0	0	0	0	0	2395462.060879556	2438486.293779671	5378585.288328484	258.5952107348982	-66.04818136761357	-84.65314346914651	-0.004581250224050436	-0.004436896184952232	-0.01053296962993618
1	1	1	-1	-1	13.693776	-1	0.9940893536940434	0.7601046514296357	10000.01861871686	0	0	0	0	0	0	2530473.872179836	2405596.680885967	5331680.810394693	257.1953042512462	-47.84135362206032	-99.8087186057014	-0.004859841801793445	-0.003642766060447889	-0.01077725267189076
1	1	2	-1	-1	13.693776	-1	1.007689634997024	0.7942915141401587	10000.0382437706	0	0	0	0	0	0	2395488.28937527	2438479.594671365	5378576.702120446	258.5947461416429	-66.04863060370128	-84.65421219565798	-0.004580487720625242	-0.004427997466683715	-0.01053738303145461
1	1	1	-1	-1	13.795203	-1	0.9940864483876973	0.7600984962984711	10000.0187235754	0	0	0	0	0	0	2530499.958682028	2405591.828446723	5331670.686993856	257.1948113363996	-47.84172190985213	-99.80981226101065	-0.004859807451400433	-0.003629926482537079	-0.010783164512161
1	1	2	-1	-1	13.795203	-1	1.007687118228578	0.794284667065714	10000.03849893808	0	0	0	0	0	0	2395514.517821304	2438472.895515164	5378568.115798018	258.5942816247863	-66.04907892554846	-84.6552813708831	-0.004579753893873205	-0.004419333445192093	-0.01054166641294969
1	1	1	-1	-1	13.89663	-1	0.9940835430621564	0.7600923412249719	10000.01878821012	0	0	0	0	0	0	2530526.045118644	2405586.97595859	5331660.563447471	257.1943184267623	-47.84208850050366	-99.81090669424694	-0.004859734490689561	-0.003617339583498827	-0.01078897441845762
1	1	2	-1	-1	13.89663	-1	1.00768460143834	0.7942778200464423	10000.0387140261	0	0	0	0	0	0	2395540.746205545	2438466.196299393	5378559.529333312	258.5938172029555	-66.04952611025293	-84.65635110422335	-0.004579055735489897	-0.004410961342192254	-0.01054578807407682
1	1	1	-1	-1	13.998084	-1	0.9940806369457786	0.7600861845678789	10000.01897898037	0	0	0	0	0	0	2530552.138499503	2405582.122178719	5331650.437206184	257.1938253859119	-47.84245518874211	-99.81200141882276	-0.004859661510556453	-0.003604749333811596	-0.01079478587135889
1	1	2	-1	-1	13.998084	-1	1.007682083956861	0.7942709712589975	10000.03905525152	0	0	0	0	0	0	2395566.981571815	2438459.495300281	5378550.940582879	258.5933526574949	-66.04997341399856	-84.657421122328	-0.004578357391255913	-0.004402587010527654	-0.01054991083239552
1	1	1	-1	-1	14.099511	-1	0.9940777315818877	0.7600800296096559	10000.01897693053	0	0	0	0	0	0	2530578.224810383	2405577.269597635	5331640.313380364	257.1933324787029	-47.8428186727357	-99.81309727909063	-0.004859680601864292	-0.003592709992446028	-0.01080030000710377
1	1	2	-1	-1	14.099511	-1	1.007679567123003	0.7942641243501257	10000.03920392878	0	0	0	0	0	0	2395593.209837621	2438452.795970805	5378542.353845115	258.5928884197298	-66.05041856739123	-84.65849185983043	-0.004577636323524122	-0.004394791223954355	-0.01055377376774366
1	1	1	-1	-1	14.200938	-1	0.9940748262005016	0.7600738747064109	10000.01909480616	0	0	0	0	0	0	2530604.311118842	2405572.417014761	5331630.189549164	257.1928395715408	-47.84318209691322	-99.81419316683476	-0.004859701465555766	-0.003580681193839561	-0.01080580844803725
1	1	2	-1	-1	14.200938	-1	1.007677050267865	0.7942572774957709	10000.03947250638	0	0	0	0	0	0	2395619.438101146	2438446.096639141	5378533.767102093	258.5924241855087	-66.05086368167274	-84.65956261666716	-0.004576914814692234	-0.004387006533865598	-0.0105576317215461
1	1	1	-1	-1	14.302365	-1	0.9940719207999449	0.7600677198607927	10000.01918386761	0	0	0	0	0	0	2530630.397366227	2405567.564387105	5331620.06558206	257.1923466683813	-47.84354406024869	-99.81528972416137	-0.004859678145942058	-0.003568848431309712	-0.01081124086431982
1	1	2	-1	-1	14.302365	-1	1.007674533390902	0.794250430696632	10000.03971240111	0	0	0	0	0	0	2395645.666307162	2438439.397252482	5378525.180226319	258.5919600273659	-66.05130786787494	-84.66063382934003	-0.004576248488675838	-0.004379422331143931	-0.0105613740720823
1	1	1	-1	-1	14.403819	-1	0.9940690146068996	0.7600615634342215	10000.01925391797	0	0	0	0	0	0	2530656.490500567	2405562.710425705	5331609.938792579	257.1918536377614	-47.84390475087767	-99.81638720090751	-0.00485961341272316	-0.003557196238586902	-0.01081660347847403
1	1	2	-1	-1	14.403819	-1	1.007672015822145	0.7942435821300579	10000.03993344773	0	0	0	0	0	0	2395671.901441264	2438432.696030898	5378516.590940294	258.591495816962	-66.05175130254928	-84.6617057543684	-0.004575633701123351	-0.004372024000830404	-0.0105650090785856
1	1	1	-1	-1	14.505246	-1	0.9940661091696569	0.7600554087012475	10000.01943322085	0	0	0	0	0	0	2530682.576684102	2405557.857751271	5331599.814683377	257.1913607387449	-47.84426519322501	-99.81748445583621	-0.004859552615695632	-0.003545569437464169	-0.0108219535336234
1	1	2	-1	-1	14.505246	-1	1.007669498902064	0.7942367354406754	10000.04026369285	0	0	0	0	0	0	2395698.129587159	2438425.996586768	5378508.00392572	258.5910317383133	-66.0521945256648	-84.66277744055733	-0.004575020374541946	-0.004364658597864251	-0.01056863029258077
1	1	1	-1	-1	14.606673	-1	0.9940632037114276	0.7600492540287719	10000.01943039708	0	0	0	0	0	0	2530708.662746113	2405553.004988435	5331589.690303428	257.190867846932	-47.84462284344727	-99.81858299882236	-0.004859563669576572	-0.0035343513156923	-0.01082709949566379
1	1	2	-1	-1	14.606673	-1	1.007666981959536	0.7942298888073079	10000.04041211866	0	0	0	0	0	0	2395724.357618659	2438419.297033648	5378499.416646777	258.5905678102714	-66.05263603366821	-84.66384997804639	-0.004574430833917622	-0.004357860791619452	-0.01057201636874227
1	1	1	-1	-1	14.7081	-1	0.994060298235772	0.7600430994111654	10000.01955364086	0	0	0	0	0	0	2530734.748808124	2405548.1522256	5331579.56592348	257.190374955119	-47.84498049366953	-99.81968154180854	-0.004859574723457513	-0.00352313319392043	-0.01083224545770418
1	1	2	-1	-1	14.7081	-1	1.00766446499575	0.794223042228429	10000.04068657756	0	0	0	0	0	0	2395750.58565016	2438412.597480529	5378490.829367834	258.5901038822295	-66.05307754167163	-84.66492251553542	-0.004573841293293299	-0.004351062985374654	-0.01057540244490377
1	1	1	-1	-1	14.809527	-1	0.9940573927406056	0.7600369448517234	10000.01962687634	0	0	0	0	0	0	2530760.83480071	2405543.29941265	5331569.441388676	257.1898820697594	-47.84533660286126	-99.82078079476484	-0.004859551529914514	-0.003512156348952676	-0.01083729813740138
1	1	2	-1	-1	14.809527	-1	1.007661948009994	0.7942161957049538	10000.04091118835	0	0	0	0	0	0	2395776.813616327	2438405.897865379	5378482.241937741	258.5896400324204	-66.05351812622197	-84.66599551004302	-0.004573286583175234	-0.004344508709794823	-0.01057867713044964
1	1	1	-1	-1	14.910981	-1	0.9940544864530918	0.7600307887111402	10000.01970227994	0	0	0	0	0	0	2530786.927688541	2405538.445272592	5331559.314049677	257.1893890577367	-47.84569172185691	-99.82188084021215	-0.004859504217625705	-0.003501346457608573	-0.01084228648486215
1	1	2	-1	-1	14.910981	-1	1.007659430332444	0.7942093474140796	10000.04113811441	0	0	0	0	0	0	2395803.048518415	2438399.196423109	5378473.652115243	258.5891761142154	-66.05395817788123	-84.66706911195602	-0.004572756248494831	-0.00433812415200741	-0.01058187426096972
1	1	1	-1	-1	15.012408	-1	0.99405158092112	0.7600246342645304	10000.01986398641	0	0	0	0	0	0	2530813.013616583	2405533.592413137	5331549.189370865	257.1888961771826	-47.84604640903522	-99.82298074822687	-0.00485946192504487	-0.003490578231507593	-0.01084725859150016
1	1	2	-1	-1	15.012408	-1	1.007656913303497	0.7942025010004552	10000.04145131167	0	0	0	0	0	0	2395829.276423846	2438392.49675034	5378465.064544601	258.5887123358713	-66.05439791698755	-84.66814252379184	-0.004572228560704534	-0.004331783114732857	-0.01058503698544792
1	1	1	-1	-1	15.113835	-1	0.9940486753682664	0.760018479878253	10000.01986650191	0	0	0	0	0	0	2530839.099432153	2405528.739473105	5331539.064440895	257.1884032985154	-47.84639867624739	-99.82408177057907	-0.004859455555136867	-0.003480088285929978	-0.01085212370551089
1	1	2	-1	-1	15.113835	-1	1.007654396252087	0.7941956546428672	10000.04160560947	0	0	0	0	0	0	2395855.504223465	2438385.796977435	5378456.476728912	258.5882486751738	-66.05483625393148	-84.669216621787	-0.004571718849987701	-0.004325742117601552	-0.0105879589741681
1	1	1	-1	-1	15.215262	-1	0.9940457697979873	0.7600123255468424	10000.01999508496	0	0	0	0	0	0	2530865.185247723	2405523.886533074	5331528.939510925	257.1879104198482	-47.84675094345955	-99.8251827929313	-0.004859449185228864	-0.003469598340352363	-0.01085698881952162
1	1	2	-1	-1	15.215262	-1	1.007651879179419	0.7941888083397666	10000.04188593943	0	0	0	0	0	0	2395881.732023083	2438379.097204529	5378447.888913224	258.5877850144761	-66.05527459087543	-84.67029071978217	-0.004571209139270868	-0.004319701120470249	-0.01059088096288828
1	1	1	-1	-1	15.316716	-1	0.9940428634343655	0.7600061696358942	10000.02005247306	0	0	0	0	0	0	2530891.277929562	2405519.032245849	5331518.811711745	257.1874174096434	-47.84710167973564	-99.82628485289271	-0.004859428452847078	-0.003459287740779921	-0.01086174691802774
1	1	2	-1	-1	15.316716	-1	1.007649361414571	0.7941819602697947	10000.04209530633	0	0	0	0	0	0	2395907.966731392	2438372.395579092	5378439.298641806	258.5873213033033	-66.05571214161644	-84.67136555424847	-0.004570742935866011	-0.004313936628799036	-0.01059371036940815
1	1	1	-1	-1	15.418143	-1	0.9940399578255161	0.7600000154201065	10000.0201332029	0	0	0	0	0	0	2530917.363626841	2405514.179221694	5331508.686517337	257.1869245304705	-47.84745147693359	-99.82738700711712	-0.004859400250535441	-0.003449074696632209	-0.01086644736959372
1	1	2	-1	-1	15.418143	-1	1.007646844298067	0.7941751140773768	10000.04232805409	0	0	0	0	0	0	2395934.19441975	2438365.695701221	5378430.710568216	258.5868577535128	-66.05614910591663	-84.67244033719794	-0.004570299574725307	-0.0043083184421813	-0.01059649042473115
1	1	1	-1	-1	15.51957	-1	0.9940370521984492	0.7599938612604386	10000.02027728409	0	0	0	0	0	0	2530943.449299394	2405509.326180081	5331498.561267598	257.186431652094	-47.8478007731118	-99.82848939247313	-0.004859378587306844	-0.003438916936440661	-0.01087111612132101
1	1	2	-1	-1	15.51957	-1	1.007644327160021	0.7941682679398124	10000.04262419697	0	0	0	0	0	0	2395960.422084859	2438358.995801479	5378422.122440684	258.5863942268087	-66.05658579507414	-84.67351525354817	-0.00456985160358123	-0.004302753783208118	-0.01059923984397254
1	1	1	-1	-1	15.620997	-1	0.99403414655064	0.7599877071608822	10000.02028511744	0	0	0	0	0	0	2530969.534868525	2405504.473065448	5331488.435786413	257.1859387770488	-47.84814797363479	-99.82959274460175	-0.004859384275622468	-0.003428990416862287	-0.01087565227960448
1	1	2	-1	-1	15.620997	-1	1.007641809999523	0.79416142185827	10000.04278435931	0	0	0	0	0	0	2395986.649652716	2438352.295810256	5378413.534087526	258.5859307966695	-66.05702133337043	-84.67459072788438	-0.00456938434980833	-0.004297413018583439	-0.01060186111923172
1	1	1	-1	-1	15.722424	-1	0.9940312408854071	0.7599815531161899	10000.02041901555	0	0	0	0	0	0	2530995.620437657	2405499.619950815	5331478.310305228	257.1854459020036	-47.84849517415779	-99.83069609673038	-0.004859389963938092	-0.003419063897283912	-0.01088018843788794
1	1	2	-1	-1	15.722424	-1	1.007639292817771	0.7941545758312133	10000.04307055194	0	0	0	0	0	0	2396012.877220573	2438345.595819033	5378404.945734367	258.5854673665303	-66.0574568716667	-84.67566620222058	-0.004568917096035429	-0.004292072253958759	-0.01060448239449089
1	1	1	-1	-1	15.823878	-1	0.9940283344264318	0.7599753974926277	10000.02046052553	0	0	0	0	0	0	2531021.71286464	2405494.765483869	5331468.181935615	257.1849528972397	-47.84884077041357	-99.83180052423144	-0.004859398185549309	-0.003409299394185618	-0.01088464225508591
1	1	2	-1	-1	15.823878	-1	1.007636774943649	0.7941477280375636	10000.04326462373	0	0	0	0	0	0	2396039.111689243	2438338.893968276	5378396.354906896	258.5850038890012	-66.05789164358626	-84.67674240189166	-0.00456849107803482	-0.004287002049922223	-0.01060700777374541
1	1	1	-1	-1	15.925305	-1	0.9940254287224758	0.759969243563799	10000.02054655645	0	0	0	0	0	0	2531047.798315482	2405489.912286303	5331458.056189442	257.1844600242337	-47.84918564154994	-99.83290494949813	-0.004859407349743918	-0.003399598934619071	-0.01088906370959351
1	1	2	-1	-1	15.925305	-1	1.007634257717969	0.7941408821213058	10000.04350323603	0	0	0	0	0	0	2396065.339145895	2438332.19387273	5378387.766295521	258.5845405631691	-66.05832597055	-84.67781847898826	-0.004568080607560438	-0.004282034689415394	-0.01060949643552702
1	1	1	-1	-1	16.026732	-1	0.9940225229999703	0.7599630896916147	10000.02067298722	0	0	0	0	0	0	2531073.88373255	2405485.059065222	5331447.930367536	257.1839671529451	-47.8495298657705	-99.8340096747941	-0.004859406684714036	-0.003390003130561492	-0.01089347084828791
1	1	2	-1	-1	16.026732	-1	1.00763174047062	0.7941340362600665	10000.04378231335	0	0	0	0	0	0	2396091.566570802	2438325.493747481	5378379.177610377	258.5840772634609	-66.05875997136482	-84.67889471658206	-0.00456767704031804	-0.004277138345775775	-0.01061193557801037
1	1	1	-1	-1	16.128159	-1	0.9940196172568937	0.759956935879271	10000.02068610862	0	0	0	0	0	0	2531099.969055246	2405480.205778434	5331437.804334007	257.1834742864549	-47.84987228236812	-99.83511523843686	-0.004859378554701236	-0.003380699756671595	-0.01089783798549846
1	1	2	-1	-1	16.128159	-1	1.007629223200857	0.7941271904548018	10000.0439483365	0	0	0	0	0	0	2396117.793907008	2438318.793539234	5378370.588719111	258.5836140367484	-66.05919306084894	-84.67997140263986	-0.004567292762201521	-0.004272440438650303	-0.01061423635284507
1	1	1	-1	-1	16.229613	-1	0.9940167107228751	0.7599507804836577	10000.02082535159	0	0	0	0	0	0	2531126.06132189	2405475.351199694	5331427.675604916	257.182981288763	-47.85021479011751	-99.8362210963821	-0.004859350417200188	-0.003371393906211405	-0.01090220628524663
1	1	2	-1	-1	16.229613	-1	1.00762670523973	0.794120342881681	10000.04424048588	0	0	0	0	0	0	2396144.028224965	2438312.091547384	5378361.997541471	258.5831506867243	-66.05962626562206	-84.68104837531291	-0.004566908381789665	-0.004267741280935814	-0.01061653774014904
1	1	1	-1	-1	16.33104	-1	0.994013804941738	0.7599446267861295	10000.02085090429	0	0	0	0	0	0	2531152.146550074	2405470.497847547	5331417.549359246	257.1824884217413	-47.85055542542085	-99.83732747796086	-0.00485934955304474	-0.003362140222256062	-0.01090646055025254
1	1	2	-1	-1	16.33104	-1	1.007624187926261	0.7941134971869328	10000.04441915918	0	0	0	0	0	0	2396170.255472353	2438305.391256236	5378353.408443668	258.5826875259702	-66.06005849005248	-84.68212548689587	-0.004566570370611407	-0.004263231643558493	-0.01061873773701436
1	1	1	-1	-1	16.432467	-1	0.9940108991423712	0.7599384731447393	10000.02094221301	0	0	0	0	0	0	2531178.231754482	2405465.644478959	5331407.423060209	257.1819955545859	-47.85089561260911	-99.83843406530541	-0.0048593555480827	-0.003352899038654812	-0.01091068642032217
1	1	2	-1	-1	16.432467	-1	1.007621670591237	0.7941066515470541	10000.04466362577	0	0	0	0	0	0	2396196.482697397	2438298.690944233	5378344.819293906	258.5822243818091	-66.06049049686382	-84.68320270552695	-0.004566243998673899	-0.00425876936866088	-0.01062091238145543
1	1	1	-1	-1	16.533894	-1	0.9940079933241021	0.7599323195605511	10000.02105096448	0	0	0	0	0	0	2531204.316916067	2405460.791080954	5331397.296664961	257.1815026875499	-47.8512350137613	-99.83954101684827	-0.004859353651674423	-0.003343741982830803	-0.01091489132616686
1	1	2	-1	-1	16.533894	-1	1.007619153234407	0.7940998059623711	10000.04492563475	0	0	0	0	0	0	2396222.709882208	2438291.990594762	5378336.230050518	258.5817612705328	-66.0609221359427	-84.68428010599794	-0.004565896172361843	-0.004254422319236001	-0.01062304033395655
1	1	1	-1	-1	16.635321	-1	0.9940050874854612	0.759926166035888	10000.02106935158	0	0	0	0	0	0	2531230.401992329	2405455.937624341	5331387.170078013	257.1810098207519	-47.85157284875505	-99.84064869404773	-0.004859336031744617	-0.00333475254962969	-0.01091905446128507
1	1	2	-1	-1	16.635321	-1	1.00761663585522	0.7940929604335897	10000.0450975094	0	0	0	0	0	0	2396248.936986854	2438285.290170637	5378327.64062058	258.5812982247789	-66.06135304232323	-84.68535786878073	-0.004565505598711722	-0.004250304853862878	-0.0106250752538625
1	1	1	-1	-1	16.736775	-1	0.9940021808558543	0.7599200109280296	10000.02121386025	0	0	0	0	0	0	2531256.494012474	2405451.082875731	5331377.040795355	257.1805168227521	-47.85191077368093	-99.84175666611232	-0.004859318407124362	-0.003325760723429706	-0.0109232187046353
1	1	2	-1	-1	16.736775	-1	1.007614117784642	0.7940861131370243	10000.04539550934	0	0	0	0	0	0	2396275.17107319	2438278.58796285	5378319.048904126	258.5808350557616	-66.06178406341162	-84.68643591846535	-0.004565114921090384	-0.004246186292415089	-0.01062711071546679
1	1	1	-1	-1	16.838202	-1	0.9939992749787491	0.7599138575188201	10000.02122347895	0	0	0	0	0	0	2531282.578985872	2405446.229348926	5331366.913977083	257.1800239574242	-47.85224675187084	-99.84286519690983	-0.004859319295179757	-0.003316929078889534	-0.01092730256122297
1	1	2	-1	-1	16.838202	-1	1.007611600361583	0.7940792677189729	10000.04555887543	0	0	0	0	0	0	2396301.398081206	2438271.887448934	5378310.459249183	258.580372074771	-66.06221413251424	-84.68751408944911	-0.004564811689559854	-0.004242202767822943	-0.01062902921853743
